family,seed,base,closure_size,interior_size,seed_size,n_total,closure_indices,interior_indices,dataset,linkage,metric,noise,random_state
continent,Europe,gen_base_1,81,23,37,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","3,5,8,15,17,18,23,25,29,30,34,41,42,47,51,54,60,61,68,69,70,71,76",PISA,complete,euclidean,0.02,37
continent,Europe,gen_base_2,71,20,37,81,"0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,21,22,23,24,25,26,29,30,31,32,33,34,35,37,38,40,41,42,44,45,46,47,48,49,50,51,52,53,54,55,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80","3,5,15,17,18,23,25,29,34,41,42,51,54,60,61,68,69,70,71,76",PISA,complete,euclidean,0.02,37
continent,Europe,base,56,23,37,81,"0,2,3,4,5,7,8,10,15,16,17,18,21,22,23,25,26,29,30,31,32,34,38,40,41,42,44,45,46,47,48,49,51,52,53,54,58,59,60,61,62,63,65,67,68,69,70,71,73,74,75,76,77,78,79,80","3,5,8,15,17,18,23,25,29,30,34,41,42,47,51,54,60,61,68,69,70,71,76",PISA,complete,euclidean,0.02,37
continent,Europe,clusters,81,0,37,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,37
continent,SouthAmerica,gen_base_1,80,2,7,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80","1,11",PISA,complete,euclidean,0.02,37
continent,SouthAmerica,gen_base_2,26,0,7,81,"1,6,7,8,11,13,14,20,24,26,27,35,46,47,49,56,57,58,62,63,64,65,72,74,75,78",,PISA,complete,euclidean,0.02,37
continent,SouthAmerica,base,17,2,7,81,"1,6,11,13,14,20,27,35,46,49,56,57,58,62,63,75,78","1,11",PISA,complete,euclidean,0.02,37
continent,SouthAmerica,clusters,48,0,7,81,"0,1,4,6,7,8,9,11,13,14,16,19,20,24,26,27,30,31,33,35,37,38,40,44,45,46,47,48,49,50,53,55,56,57,58,59,62,63,64,65,67,72,73,74,75,78,79,80",,PISA,complete,euclidean,0.02,37
continent,Oceania,gen_base_1,0,0,0,81,,,PISA,complete,euclidean,0.02,37
continent,Oceania,gen_base_2,0,0,0,81,,,PISA,complete,euclidean,0.02,37
continent,Oceania,base,0,0,0,81,,,PISA,complete,euclidean,0.02,37
continent,Oceania,clusters,0,0,0,81,,,PISA,complete,euclidean,0.02,37
continent,Asia,gen_base_1,81,10,25,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","12,24,28,33,36,39,43,64,66,72",PISA,complete,euclidean,0.02,37
continent,Asia,gen_base_2,51,6,25,81,"0,1,4,7,8,9,11,12,15,16,19,23,24,26,28,29,30,31,33,34,36,37,38,39,40,42,43,44,45,47,48,50,53,54,55,59,61,62,63,64,65,66,67,69,72,73,74,75,78,79,80","12,28,36,39,43,66",PISA,complete,euclidean,0.02,37
continent,Asia,base,38,10,25,81,"0,4,7,9,12,16,19,24,26,28,31,33,36,37,38,39,40,43,44,45,48,50,53,55,59,62,63,64,65,66,67,72,73,74,75,78,79,80","12,24,28,33,36,39,43,64,66,72",PISA,complete,euclidean,0.02,37
continent,Asia,clusters,81,0,25,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,37
continent,NorthAmerica,gen_base_1,81,0,9,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,37
continent,NorthAmerica,gen_base_2,39,0,9,81,"1,2,3,5,6,8,9,10,13,14,17,18,19,20,21,22,25,27,32,35,37,40,41,46,47,49,50,52,55,56,57,58,59,60,70,71,76,77,79",,PISA,complete,euclidean,0.02,37
continent,NorthAmerica,base,20,0,9,81,"2,6,9,10,13,14,19,20,21,22,27,32,35,46,49,52,56,57,58,77",,PISA,complete,euclidean,0.02,37
continent,NorthAmerica,clusters,67,0,9,81,"0,1,2,3,4,5,6,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,31,32,34,35,36,37,38,39,40,41,42,43,44,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,64,66,68,69,70,71,72,76,77,79",,PISA,complete,euclidean,0.02,37
continent,Africa,gen_base_1,47,0,1,81,"0,1,4,6,7,8,9,11,13,14,16,19,20,24,26,27,30,31,35,37,38,40,44,45,46,47,48,49,50,53,55,56,57,58,59,62,63,64,65,67,72,73,74,75,78,79,80",,PISA,complete,euclidean,0.02,37
continent,Africa,gen_base_2,12,0,1,81,"0,4,9,19,31,37,40,50,53,55,59,79",,PISA,complete,euclidean,0.02,37
continent,Africa,base,3,0,1,81,"37,50,55",,PISA,complete,euclidean,0.02,37
continent,Africa,clusters,15,0,1,81,"0,9,19,20,27,31,37,40,50,53,55,56,57,59,79",,PISA,complete,euclidean,0.02,37
economy,HighEconomy,gen_base_1,81,35,46,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","2,3,5,10,11,15,17,18,21,22,23,25,28,29,32,34,39,41,42,51,52,54,60,61,62,63,66,68,69,70,71,75,76,77,78",PISA,complete,euclidean,0.02,51
economy,HighEconomy,gen_base_2,81,35,46,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","2,3,5,10,11,15,17,18,21,22,23,25,28,29,32,34,39,41,42,51,52,54,60,61,62,63,66,68,69,70,71,75,76,77,78",PISA,complete,euclidean,0.02,51
economy,HighEconomy,base,58,35,46,81,"2,3,5,7,10,11,12,15,16,17,18,20,21,22,23,25,26,27,28,29,30,32,33,34,36,38,39,41,42,43,44,45,48,51,52,54,56,57,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,80","2,3,5,10,11,15,17,18,21,22,23,25,28,29,32,34,39,41,42,51,52,54,60,61,62,63,66,68,69,70,71,75,76,77,78",PISA,complete,euclidean,0.02,51
economy,HighEconomy,clusters,81,0,46,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,51
economy,MediumHighEconomy,gen_base_1,81,14,27,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","1,4,6,8,13,14,19,24,35,46,47,49,53,58",PISA,complete,euclidean,0.02,51
economy,MediumHighEconomy,gen_base_2,81,14,27,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","1,4,6,8,13,14,19,24,35,46,47,49,53,58",PISA,complete,euclidean,0.02,51
economy,MediumHighEconomy,base,40,14,27,81,"0,1,4,6,8,12,13,14,16,19,20,24,26,27,31,35,36,37,38,40,43,44,45,46,47,48,49,50,53,55,56,57,58,59,64,65,67,72,73,79","1,4,6,8,13,14,19,24,35,46,47,49,53,58",PISA,complete,euclidean,0.02,51
economy,MediumHighEconomy,clusters,81,0,27,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,51
economy,MediumLowEconomy,gen_base_1,81,0,8,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,51
economy,MediumLowEconomy,gen_base_2,81,0,8,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,51
economy,MediumLowEconomy,base,18,1,8,81,"0,7,9,16,30,31,33,37,38,40,44,48,50,55,59,74,79,80",9,PISA,complete,euclidean,0.02,51
economy,MediumLowEconomy,clusters,74,0,8,81,"0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,22,23,24,25,26,27,29,30,31,32,33,34,35,37,38,40,41,42,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,51
density,LowDensity,gen_base_1,81,0,12,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,51
density,LowDensity,gen_base_2,81,0,12,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,51
density,LowDensity,base,29,2,12,81,"1,2,6,7,10,15,16,20,22,27,30,32,34,35,38,44,48,52,54,56,57,62,63,64,72,74,75,77,78","2,22",PISA,complete,euclidean,0.02,51
density,LowDensity,clusters,74,0,12,81,"0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,22,23,24,25,26,27,29,30,31,32,33,34,35,37,38,40,41,42,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,51
density,HighDensity,gen_base_1,81,0,2,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,51
density,HighDensity,gen_base_2,81,0,2,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,51
density,HighDensity,base,6,0,2,81,"1,6,15,34,35,54",,PISA,complete,euclidean,0.02,51
density,HighDensity,clusters,56,0,2,81,"1,2,3,5,6,7,8,10,11,13,14,15,16,17,18,22,23,25,26,29,30,32,33,34,35,38,41,42,44,45,46,47,48,49,51,52,54,58,60,61,62,63,65,67,68,69,70,71,72,73,74,75,76,77,78,80",,PISA,complete,euclidean,0.02,51
density,MediumDensity,gen_base_1,81,7,26,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","17,18,29,60,61,71,76",PISA,complete,euclidean,0.02,51
density,MediumDensity,gen_base_2,81,7,26,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","17,18,29,60,61,71,76",PISA,complete,euclidean,0.02,51
density,MediumDensity,base,48,8,26,81,"0,3,4,5,12,13,14,16,17,18,19,20,23,24,25,27,29,31,36,37,38,41,42,43,44,45,46,48,53,55,56,57,58,60,61,62,63,64,67,68,69,70,71,72,73,75,76,78","17,18,19,29,60,61,71,76",PISA,complete,euclidean,0.02,51
density,MediumDensity,clusters,81,0,26,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,51
density,ExtremeDensity,gen_base_1,80,0,4,81,"0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,51
density,ExtremeDensity,gen_base_2,80,0,4,81,"0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,51
density,ExtremeDensity,base,10,1,4,81,"12,21,28,36,39,43,45,66,67,73",66,PISA,complete,euclidean,0.02,51
density,ExtremeDensity,clusters,38,0,4,81,"2,3,5,10,12,15,17,18,21,22,23,25,28,29,32,33,34,36,39,41,42,43,45,51,52,54,60,61,66,67,68,69,70,71,73,76,77,80",,PISA,complete,euclidean,0.02,51
government,PoorDemocracy,gen_base_1,81,12,37,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","1,6,8,19,26,29,35,47,49,61,65,66",PISA,complete,euclidean,0.02,51
government,PoorDemocracy,gen_base_2,81,12,37,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","1,6,8,19,26,29,35,47,49,61,65,66",PISA,complete,euclidean,0.02,51
government,PoorDemocracy,base,69,12,37,81,"0,1,3,4,5,6,8,10,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,31,32,33,34,35,37,38,39,40,41,42,44,45,46,47,48,49,50,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,72,73,75,76,77,78,79,80","1,6,8,19,26,29,35,47,49,61,65,66",PISA,complete,euclidean,0.02,51
government,PoorDemocracy,clusters,81,0,37,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,51
government,FullDemocracy,gen_base_1,81,5,21,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","2,11,22,51,71",PISA,complete,euclidean,0.02,51
government,FullDemocracy,gen_base_2,81,5,21,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","2,11,22,51,71",PISA,complete,euclidean,0.02,51
government,FullDemocracy,base,42,5,21,81,"2,3,5,7,10,11,12,13,14,15,17,18,21,22,23,25,28,30,32,34,36,39,41,42,43,46,51,52,54,58,60,62,63,68,69,70,71,74,75,76,77,78","2,11,22,51,71",PISA,complete,euclidean,0.02,51
government,FullDemocracy,clusters,63,0,21,81,"1,2,3,5,6,7,8,10,11,12,13,14,15,16,17,18,21,22,23,25,26,28,29,30,32,33,34,35,36,38,39,41,42,43,44,45,46,47,48,49,51,52,54,58,60,61,62,63,65,66,67,68,69,70,71,72,73,74,75,76,77,78,80",,PISA,complete,euclidean,0.02,51
government,Authoritarianism,gen_base_1,81,0,13,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,51
government,Authoritarianism,gen_base_2,81,0,13,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,51
government,Authoritarianism,base,30,1,13,81,"0,4,7,9,12,16,24,30,31,33,36,37,38,40,43,44,48,50,53,55,59,62,63,64,72,74,75,78,79,80",9,PISA,complete,euclidean,0.02,51
government,Authoritarianism,clusters,81,0,13,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,51
government,HybridRegime,gen_base_1,81,0,10,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,51
government,HybridRegime,gen_base_2,81,0,10,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,51
government,HybridRegime,base,24,0,10,81,"4,7,13,14,20,21,24,27,28,30,39,40,45,46,50,53,56,57,58,59,67,73,74,79",,PISA,complete,euclidean,0.02,51
government,HybridRegime,clusters,81,0,10,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,51
continent,Europe,gen_base_1,81,25,37,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","3,5,8,15,17,18,23,25,26,29,34,41,42,47,49,51,54,60,61,65,68,69,70,71,76",PISA,complete,euclidean,0.02,51
continent,Europe,gen_base_2,81,25,37,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","3,5,8,15,17,18,23,25,26,29,34,41,42,47,49,51,54,60,61,65,68,69,70,71,76",PISA,complete,euclidean,0.02,51
continent,Europe,base,59,25,37,81,"0,2,3,4,5,7,8,10,15,16,17,18,21,22,23,24,25,26,28,29,30,31,32,34,37,38,39,40,41,42,44,45,47,48,49,50,51,52,53,54,55,59,60,61,62,63,65,67,68,69,70,71,73,74,75,76,77,78,79","3,5,8,15,17,18,23,25,26,29,34,41,42,47,49,51,54,60,61,65,68,69,70,71,76",PISA,complete,euclidean,0.02,51
continent,Europe,clusters,81,0,37,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,51
continent,SouthAmerica,gen_base_1,80,0,7,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,51
continent,SouthAmerica,gen_base_2,80,0,7,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,51
continent,SouthAmerica,base,16,1,7,81,"1,6,11,13,14,20,27,35,46,56,57,58,62,63,75,78",11,PISA,complete,euclidean,0.02,51
continent,SouthAmerica,clusters,43,0,7,81,"0,1,4,6,7,8,9,11,13,14,16,19,20,24,26,27,30,31,35,37,38,40,44,46,47,48,49,50,53,55,56,57,58,59,62,63,64,65,72,74,75,78,79",,PISA,complete,euclidean,0.02,51
continent,Oceania,gen_base_1,0,0,0,81,,,PISA,complete,euclidean,0.02,51
continent,Oceania,gen_base_2,0,0,0,81,,,PISA,complete,euclidean,0.02,51
continent,Oceania,base,0,0,0,81,,,PISA,complete,euclidean,0.02,51
continent,Oceania,clusters,0,0,0,81,,,PISA,complete,euclidean,0.02,51
continent,Asia,gen_base_1,81,9,25,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","9,12,33,36,43,64,66,72,80",PISA,complete,euclidean,0.02,51
continent,Asia,gen_base_2,81,9,25,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","9,12,33,36,43,64,66,72,80",PISA,complete,euclidean,0.02,51
continent,Asia,base,37,9,25,81,"0,4,7,9,12,16,21,24,28,30,31,33,36,37,38,39,40,43,44,45,48,50,53,55,59,62,63,64,66,67,72,73,74,75,78,79,80","9,12,33,36,43,64,66,72,80",PISA,complete,euclidean,0.02,51
continent,Asia,clusters,81,0,25,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,51
